"id","profileName","text","date","title","rating","images","helpful"
"RBYOW9DO2UA2E","MAHENDRA SINGH SOLANKI","
  The print quality I got is quite bad in paperback format. It seems that it is a duplicate copy of the original.  If you want to buy it then you should not buy paperback format. The contents in the book sis no doubt very good but the built quality seems to be very disgusting.
","Reviewed in India on 12 August 2020","Don't buy paperback format of this book.",3,"https://images-na.ssl-images-amazon.com/images/I/716+Qs12KHL.jpg
https://images-na.ssl-images-amazon.com/images/I/71M76OXo9aL.jpg
https://images-na.ssl-images-amazon.com/images/I/71TCYJfb7gL.jpg","0"
"R10RRAJH36P8AN","Poorvi","
  Amazon has not delivered my product till now, i ordered on 14 Sep 2017.And also they have not refunded my money.Poor services, no track about the product.They don't even care about the customers.
","Reviewed in India on 13 February 2018","Poor services, no track about the product",1,"","1"
"R32WFSRTUD5PX9","Nupur Kataria","
  Not the original book. Really poor print quality. I submitted a return request on the day of receiving the copy but 12 days later no body has come to pick up the order for refund initiation.
","Reviewed in India on 30 December 2020","Very poor customer service along with poor quality product",1,"","0"
"R3FXJ1HH2UXCMD","Aman G.","
  Ordered soft cover book, print quality is bad!Only cover is colored else inside print is like old scholl books chitra/side books
","Reviewed in India on 17 August 2020","Ordered soft cover- bad quality paper!",3,"https://images-na.ssl-images-amazon.com/images/I/613Eh7KnLUL.jpg
https://images-na.ssl-images-amazon.com/images/I/61pXDB1DmEL.jpg","0"
"R2B8WOSRZWDABM","Basavaraj","
  This book is very helpful for those who wanted to have success in their life.Personally i feel everyone should  read this book ...Heard a lot of this book ,then watched a documentary video in youtube then i felt to read the so i brought it asap..This book will let you know about the ""Lwa of attraction "" how this works in reality, how to use the law in personal life to get sucess .....
","Reviewed in India on 7 February 2019","Motivating",5,"https://images-na.ssl-images-amazon.com/images/I/71t-EmIxkpL.jpg","0"
"R2WVO6HSHSL03O","Natraj","
  The book is an excellent one. However I expected a Hard Cover, as I ordered one. What I got was a cheap, dirty paperback.  Looks more like a pirated copy that you get in street corners. That's not why we buy from Amazon.
","Reviewed in India on 30 April 2019","Excellent Book. Very Bad Amazon sale!",2,"","0"
"R52XGNOCM5Y2V","Priyampallavi","
  The book is already known by its popularity. Regarding the quality of the product, it's awesome. I got an original paperback with soft pages. Thank you #Amazon :-)
","Reviewed in India on 1 July 2019","Awesome",4,"","0"
"RFI68JHNNFOOJ","Karan dharmani","
  I brought this book for my lil sister it’s a birthday gift for her & she is soo happy & she is a novel lover amazing packing & quality of a book is soo marvellous she loved it alott thank u amazon ❤️
","Reviewed in India on 29 June 2020","Novel lovers must buy 😉",5,"","0"
"RJB4A6TZWFY3M","KAMESHWAR PRASAD","
  2500 years ago Buddha said it. Many have used the power of the subconscious mind in human history and changed the course of humanity. The secret is an open secret but only a few understand it and  fewer of them are able to use it. I loved the book.
","Reviewed in India on 25 January 2020","You are what you think",5,"","0"
"R1MCVPTRU54V4U","Thanvi","
  This is the book filled with quotations of successful people on how they recieved success.Good for beginners.The power is much better and useful than this.
","Reviewed in India on 2 November 2018","Good book",4,"","0"
"R3GOC82R5UDRSW","Yogi","
  Anyone who is looking forward to tune their thoughs from negativity to positivity and trust the days to come are really gonna be beautiful... The Secret is much recommended and place ur book rightaway, you will never regret for the choice. I admire amazon's blasting offers for books, where you could save close to 50%.
","Reviewed in India on 25 May 2016","Indeed... The Secret it is..",5,"","1"
"RPE2Z6QUS81S3","Siva","
  The book was of great quality , this matters the most because original books give you a great feel while you read and the duplicate ones spoil it. the copy i received was original and about the book , the contents are also good.
","Reviewed in India on 9 October 2018","Good Contents , Good Quality",5,"","1"
"RHJ1TUN9G61QQ","Priyanka","
  a book everyone should read . believe it and it will happen ....falls true"" everything that happens in your life has a role played by your own  positivity / negativity "" experience it
","Reviewed in India on 16 July 2016","Fel in love with it",5,"","0"
"R2QJ4QMG0TQTV0","Bindu Ashokan","
  I could relate how  some of the things that happened in my life had direct relations to my thoughts. I would recommend this book not only to my near and dear ones but also to all the people I come across so that together we make our world a better place to live in
","Reviewed in India on 20 June 2019","Many enlightened moments",5,"","0"
"R3R79OGQWBOCI7","Garima V.","
  Truly an eye opener.I have not read something like this before.The is amazing and explains everything in a very simple language.
","Reviewed in India on 30 September 2019","Excellent",5,"","0"
"R34TY87GB2N6QC","Ruhi","
  Whenever I am loosing my track I come back to this book and it takes me to my answers. Its like a book full of magic like we saw in our childhood tv shows, when u open it, it gives solution to your problems. This is my go to tool now. Thank u so much Rhonda Byrne.
","Reviewed in India on 8 November 2020","My feel good thing",5,"","0"
"RUCIAU47M6SGG","Amazon Customer","
  I love the book. The cover was little torn, making it look kind of little old. Being a book lover it hurt me seeing a book I love in bad shape, otherwise I am happy with the purchase.
","Reviewed in India on 15 March 2018","Love The Book, But the torn cover broke me :(",4,"","0"
"R2HTO3XD4QNBBU","malepati goutham","
  I feel there are many important points on which Author tries to explain how everything in this world came into existence in human brain. And also assumption of your dream as a fact of existence and act accordingly. I definitely recommend this book to my friend.
","Reviewed in India on 6 January 2020","Alters your inner perspective",5,"","0"
"R35YGRLRXUV4F4","Amazon Customer","
  This book was recommended to me by my friends.the moment I have started to read, the philosophies and methods in it amused me so I started to adopt them whilst reading.i applied only at less frequency. It worked well so farI can say this bring abundant joy and energy into my life
","Reviewed in India on 13 December 2016","Fantabulous",5,"","1"
"R3H6NQJDSXSNOP","Sangeet Pandey","
  One of my all-time favourite books. After coming to college now I am ordering it again so I always have a copy at hand.
","Reviewed in India on 16 August 2019","Every word in it is true.",5,"","0"
"RI2EKGSO6036I","Garima","
  It is very difficult to digest but once you move on from the wishful thinking aspect and a few exaggerations, it does affect your life deeply. For me, if nothing else, the Secret has got me out of bouts of anxiety.
","Reviewed in India on 7 October 2020","Life changing",4,"","0"
"R1QRDXRQCDI2BL","Jagadish Prasad Enterprises Pvt Ltd","
  It is a good bookIt is a must read and helpfull bookIf its  examples are true then its a miracle.
","Reviewed in India on 19 April 2020","Good0",5,"","0"
"RT1E9ECKWDWIO","gm","
  I bought this book to readvery satisfied and it has real life examples
","Reviewed in India on 8 October 2019","worth for money",4,"","0"
"R24A466S0Q9MJ0","Sehman kabir","
  The hardcover version which i ordered, is totally worth it. It has amazing paper quality which you don't get in paperbacks. About the book, it's life changing. You should definitely go for it, if you're suffering from depression, or if you tired with life
","Reviewed in India on 7 June 2020","Totally worth it!",5,"","0"
"R385BMPZY2QG9E","Amazon Customer","
  ""The power Of Subconscious Mind"" is a legendary book to strengthen the positive thoughts and improving them. And ""The See"" is sequel of that legendary book. A Must read and self explanatory...
","Reviewed in India on 25 November 2018","Another Amazing Book for Subconscious Mind",5,"","0"
"RLRYHMHZPLPFO","RAFIQ AHMED","
  Plenty of spelling mistakes killed soul of the book. 5 Stars for Book 0 for quality
","Reviewed in India on 13 August 2019","So many spelling mistakes",1,"","1"
"R311W7ZALQ14HX","DR","
  It will change your thinking in few days after you start reading this book. Must read.
","Reviewed in India on 2 August 2019","Secret to change your thinking",5,"","0"
"R2330WD60ODM6I","Self","
  No review is needed as its a world famous book,,,Its a must read for alll book lovers,,I read it again and again
","Reviewed in India on 28 October 2018","Must buy book",5,"","0"
"R35F0RSDN7XLBN","Gyan","
  How thought and ones thinking can change life... Positive Thoughts can make your rich and the same time negative thoughts can make your life miserable.. Thanks for sharing the secret... 🙏🙏🙏
","Reviewed in India on 13 August 2019","Best book",5,"","0"
"R15TAZQIZNSLK5","RK","
  The author is convincing the reader very easily that the life is very simple and we are the one who complicates it. The Secret is very simple! It is in how you are connecting yourself with the Universe, the energy source - Law of Attraction! You wish, believe, attract and get it. Even though ‘The Secret’ is already exists in Indian Philosophy / Vedic Mythology, with convincing explanations and examples, Rhonda makes it  very simple to understand and makes it as one of the must read books.  This book will surely transform you amazingly!
","Reviewed in India on 12 October 2013","I liked every single word in this...",5,"","1"
"R2K99SRQ03O3KR","Sindhuja","
  The best book that was ever written! The secret indeed has the answer to all your questions.
","Reviewed in India on 8 November 2019","A wonderful read",5,"","0"
"R3QV9W1TMXG4XV","Kamaldeep kaur","
  The first book to leave an instant influence on me. It does a great job by making the reader think about the power of his thoughts. A must read book for anyone seeking motivation!
","Reviewed in India on 23 August 2018","It does a great job by making the reader think about the power ...",4,"","0"
"R1P4QSXM72DTPB","Ankush rawat","
  One Word: AMAZING !!
","Reviewed in India on 14 July 2018","AMAZING!!",5,"","1"
"R1YZ2GHS6M5YL5","neha","
  First of all I would like to give many thanks to the writer very nicely written novel & made our life's better by reading this novel.and good delivery of Amazon. I SPECIALLY recommend the hardcover of the novel.
","Reviewed in India on 22 October 2015","Inspiries to live a beautiful life.",5,"","0"
"R2GT9PN3YUGEMJ","avneet","
  Dear Amazon team actually frankly speaking the book I purchased didn't stand upon my expectation.... The reason behind is that the accurate book i need was not one which I demanded, Just highlighting cover page though its atttractive cant satisfy ones what actually needed...The material which I was looking for The Secret was not upto mark ..So i near future please let the customer know what actually Amazon is offering product to innocuous customer.
","Reviewed in India on 18 September 2015","Just highlighting cover page though its atttractive cant satisfy ones what actually needed",2,"","1"
"R1WJLMIJ22TN3Y","Raja","
  I had read only one topic and think that law of attraction is not always governed.but I gives u a hope, way to archive ur goal of life. When u always have the aim in ur mind, u will automatically get interest on that.But book is very nice, and hardcover version is also very good...hope it will be good for me too when I will complete this book..Someone had told to not read this as a story book , better read a bit and try to absorb it..........
","Reviewed in India on 12 December 2014","But book is very nice, and hardcover version is also very good",5,"","0"
"R18YGYFM572EWP","@salman@¥¥€€$$","
  Really, this book contains big secret. Feeling energetic after reading this book. I hope this book will make big impact on my future because I know the secret.
","Reviewed in India on 24 February 2019","Best book",5,"","0"
"R3UOB99IAMRE7J","Sabnam Begum","
  Great self help book. I would suggest you to go for the hard cover version of this book to get a premium feel, rest is completely your choice. Overall a perfect book.
","Reviewed in India on 25 December 2020","Great",5,"","0"
"RJVFN5E0F9FTA","praneeth reddy","
  This is my 4th time reading and I will ready to read more times to insert that into my nerves.. In some paras, some other language is inserted I don't know why, I didn't understood those words.. That's it, but I don't care about it
","Reviewed in India on 15 May 2020","The secret helped me directly and others whom I speak to indirectly about how thinking right thoughts is crucial in life.",5,"","0"
"R7RCX3W6BSLAT","Ipsita Swain","
  An amazing delivery service by Amazon. The book came in a very good condition. It is such a life changing and evolutionary book. One has to have this in their shelf. A MUST MUST HAVE.
","Reviewed in India on 6 August 2018","This changed my life.",5,"","0"
"R151Y2RZYAGKJB","Kinley Z Tenzing","
  the book is amazing no doubt but the print was awful..i wanted the paperback since its more convenient for me! Disappointed!
","Reviewed in India on 3 August 2018","awful print🙄",1,"","1"
"R3FN2KH2TTPDO6","Dharmender","
  Very very inspirational book. Totally changed my thought process in day to day life. Excellent read. In my opinion one should go slow in reading this book.
","Reviewed in India on 3 September 2018","Excellent read. Highly inspirational one",5,"","0"
"R1YM5BU8XVNG3M","Rashmi Naik","
  This book literally changed my whole life.
","Reviewed in India on 31 August 2020","Must read",5,"","1"
"RA2D48NKAZZY6","Swarna","
  This book is just everything.. I'm in love with this book.. I'm so so so imensely feeling grateful of this book, Rhonda Byrne, her amazing team for creating such beautiful book for this beautiful world... Thank you so much.. thank you thank you thank you
","Reviewed in India on 4 November 2017","thank you Rhonda Byrne",5,"","0"
"R2DINFVNJ5N4K9","RIA ROY","
  The packaging was so amazing..2) The book is in hard cover..3) After reading the book m enlightened.4) one Page is blank I don't know whyBut everything is okay...Thanks Amazon... Love you Amazon team.
","Reviewed in India on 22 December 2018","All good",5,"","0"
"R3CXRBVX43H8EB","Zinnia Samanta","
  This book in one word is life-changing. If you are looking for a book which can teach you some lessons about life and how to handle ypur life, this book is the one.
","Reviewed in India on 15 September 2018","Great book with life-changing properties",5,"","0"
"R3B4AWHUNMAUQJ","Amazon Customer","
  Briefly explained how law of attraction works. Really worth reading. Would recommend this to everyone to read atleast once.
","Reviewed in India on 11 December 2018","Too good..",5,"","0"
"RRRGDQQ6KPFZH","Master","
  Good quality paper....but I'm sure this is not a brand new book...little damages in cover....the printing is smudged in lot of places.... printing quality is just ok.....Just improve the printing please......
","Reviewed in India on 30 January 2020","Not reviewing the book...just the quality",4,"","0"
"R2JYJ6D41VPGL3","Aditya Prakash","
  There is so much to consume from the Secret and as it told about the law of attraction the book will also attarct you.A must read for everyone and it is rightly said in Hindi 'Kisi cheez ko puri shiddat se chaho to puri kaynat usse tumse milane ki koshish me jut jaati hain'
","Reviewed in India on 17 October 2013","Astonishing",5,"","1"
"R2V2DIFJ9KV44G","Animesh","
  This book is the most wonderful and truest one, I have experienced & I realised this is not like the other books all over the world. A big thank you to Rhonda Byrne for bringing the secret to all us out of the world. ♥️
","Reviewed in India on 14 February 2020","I love The Secret madly",5,"","0"
"RDZOXRMRP361W","Shalini","
  Better read some books written by the authors who are practicing AOL. Doesn't have any techniques of AOL.
","Reviewed in India on 12 June 2019","Much hyped but a flop show",1,"","1"
"R27XWVJPQUSNKM","Neelam Mane","
  A clear winner in the self help book segment. It is crisp, covers all the points, summary at the end of each chapter helps for a quick review. Highly recommended. You don't need to buy any other self help book.
","Reviewed in India on 4 November 2019","Best self help book - one stop shop",5,"","0"
"RFEMPGHT9A3RO","Umesh S.","
  Undoubtedly this is an amazing book. But my concern is with the copy that I received. Prints are not that crisp and clear. Even quality of binding not that great. So I guess I have received a pirated copy of the book.
","Reviewed in India on 15 May 2019","Seems I have received a duplicate copy of the book",2,"","0"
"R2E7SHRGLXVPZ1","Stanes Lovelene","
  The book looks perfect... There is no page damaged ... Go for it.. haven't read it .. but reviews abt this books r awesome ...
","Reviewed in India on 10 October 2019","Perfect",5,"https://images-na.ssl-images-amazon.com/images/I/713RY65sRoL.jpg
https://images-na.ssl-images-amazon.com/images/I/71lQTS2ssOL.jpg","0"
"RD6WPMFKQ70SZ","Amazon Customer","
  The Secret has tried to put theories from various disciplines simply and with just right examples. It has inspired to me to try and test these theories. Fingers crossed!
","Reviewed in India on 9 May 2020","A simple read, which does enough to inspire...",4,"","0"
"R5Z47NYVCMVYW","Navsheel Sharma","
  Super Awesome Book.Must read by everyone.It changes the mindset of the individual which ultimately helps them to lead a happy life.
","Reviewed in India on 21 May 2018","Five Stars",5,"","0"
"R3M9R9H86GIAOK","sunitha mattipalli","
  Can't define it. Please don't miss it guys. Don't give a second thought. Go for the book. It changed my life a lot.
","Reviewed in India on 2 August 2020","Awesome",5,"","0"
"R3AQE9FQ4QAXU9","BHARTI KIKAN","
  Amazing book. Many ppl suggested me to read the book but now I feel sorry why didn't I read it earlier. I am on the way of transformation. Go ahead
","Reviewed in India on 18 August 2017","Amazing book. Many ppl suggested me to read the ...",5,"","1"
"R35UERQOBRRL88","Nidhi","
  Great book. Life changing book. Written in easy language
","Reviewed in India on 17 July 2019","The secret book",5,"","0"
"RFQHWQ2YLZEAZ","Yashna","
  The details mentioned is hardcover. I received a paperback version. The book was very old. Had wrinkles on the cover. The print was smudged on so many pages inside.
","Reviewed in India on 29 September 2017","Very old, wrinkled and smudged paperback version",1,"","1"
"R71TGY5NHVANY","Nimisha","
  Buy hardcover. Amazing book.. Paper quality is awesome. Actual price of hardcover is 799. Must read.
","Reviewed in India on 13 September 2020","awesome.",5,"https://images-na.ssl-images-amazon.com/images/I/7135ECBFJuL.jpg
https://images-na.ssl-images-amazon.com/images/I/71vcmT0UQCL.jpg","0"
"R27RE3FZLRH78V","DEEP MANNA","
  Got the bestsbestselling book (hardcover) only in Rs.159 😎Excellent page quality and coverpageAnd about the content...Ummhmmm...It's THE SECRET 😎😆
","Reviewed in India on 3 October 2019","""Secret"" buy 😆",5,"https://images-na.ssl-images-amazon.com/images/I/71hQwPfn5vL.jpg
https://images-na.ssl-images-amazon.com/images/I/71v7bF99frL.jpg","0"
"R1OOINZG00HD2W","Amazon Customer","
  It's like the author was beating round the bushI don't know I didn't get anything so I can't judge this one
","Reviewed in India on 18 June 2019","I did not understand most part of the book",2,"","0"
"RC6IGCNM66CMI","Arya","
  A panacea to shed all the negative thoughts and a weapon to fight all the internal fears... An excellent guide for success..
","Reviewed in India on 25 June 2019","Excellent... A wonderful platform to rejig oneself",5,"","0"
"R16482A6NWREU9","Kauser Akolawala","
  This book has really helped me in changing my thought process. Law of attraction is very well explained with the help of examples.I would recommend this book especially to students.
","Reviewed in India on 6 August 2018","Must read",5,"","0"
"R2ASCY3FDX582I","Hasti","
  -gives different perspective of life- helps bringing back motivation-the quality of the book is really good
","Reviewed in India on 28 September 2019","MUST READD!!👍🏻",4,"","0"
"R1QFVQFA18CL27","Laya.V.B","
  Its a book that change our attitude towards life. Everyone should read this atleast once in your lifetime. I assure u won't regret buying this. It will change your way of thinking. 👍
","Reviewed in India on 24 April 2021","Its a wonderful book I have ever read.Its a must buy book.",5,"","0"
"R2U7OIXP1554F7","Jyoti g.","
  Very good book. Also very nice presentation nicely delivered by Amazon!! Thanks!
","Reviewed in India on 29 May 2019","Good",5,"","0"
"R5CVVSZ0V8E5H","Raina G.","
  Superb Book Ever!!!!!🤩😍😍😇😇🤩🤩Must read must!!!! I Love it! It's full of Reality about life Universe! It's Magic! The proff about Everything in Existence is Proven.✓
","Reviewed in India on 11 June 2020","Superb Book Ever!!!!!🤩😍😍😇😇🤩🤩",5,"","0"
"R3DSQ7M9C4LBTQ","Partha_sarathi","
  A very good book to explore. The concepts are truly fascinating.
","Reviewed in India on 24 October 2019","A useful book.",4,"","0"
"R1PPMWFSH2O7SQ","Sweta Kiro","
  I have already read this book before of my friend's. However I wanted to own one to keep in my collection. The pages are glossy and gives a rich royal feel. Impressed by its hard cover as well. Amazing book.
","Reviewed in India on 18 April 2018","Must Read.",5,"","0"
"R257JHBSCYRPHD","Amazon Customer","
  Book's condition is good. I love the content its very good to read something like this before going to sleep. It will be amazing if you can follow it.
","Reviewed in India on 15 January 2018","Book's condition is good. I love the content its very good to ...",5,"","0"
"R3IJI12C9E9648","Chirag Garani","
  This is the best book i ever read on law of attraction.. the principles explained in this book are very much effective.My advice to everyone is that do read this book surely. It will transform your life to a new level.
","Reviewed in India on 29 December 2018","Outstanding",5,"","0"
"R24WQJT9TW8G9Z","Onkar","
  The book is moreover good than to be think.It emphasises the way of life in a very different manner.It's concept may differ from individual thinking but overall its a fab book.Regards
","Reviewed in India on 14 September 2018","😊Sara Khel Soach Vichaar Ka Hai😊",5,"","0"
"R235NXZ4GIRA0J","Niranjan Abhyankar","
  The book is very good. I personally didn’t like the pattern it is written in, I.e. it constantly jumps between the book matter and quotes. But what’s written is of high value and it makes you forget about ‘How’ its written.
","Reviewed in India on 28 May 2020","Very nice book, great if you like philosophy",4,"","0"
"R1MLVOTC3X3DLN","Abhinav Bhattacharya","
  This book is so good to read and this really helped me or say helping me to see positive in all, to see dreams and great life ahead and to make us believe that yes we can do great thing and make a brighter future.Thanks😊
","Reviewed in India on 21 June 2020","Creating positivity",5,"","0"
"R2VI9R8A4JTSSZ","Amazon Customer","
  It changed my perspective how I see life. Helped me to be motivated in my bad days to see life in a different way ,to enjoy each and every moment , to cherish them and to be grateful for everything I have.This book tells “ WHATEVER WE THINK WE BECOME THAT”. So damn true.
","Reviewed in India on 24 September 2018","Changed my life!!!",5,"","0"
"R294R3WBQB0LBO","DEBABRATA ","
  I AM VERY MUCH SATISFIED WITH THE QUALITY AND THE DELIVERY OF THE PRODUCT. THANKS.....
","Reviewed in India on 17 July 2019","QUALITY OF THE PRODUCT IS SATISFACTORY",5,"","0"
"R15QGLND3O02R6","dilip","
  Legendary book, path breaking thoughts that can make human life far more enjoyable. Thiugh other books of same author are often repetative.
","Reviewed in India on 18 March 2018","Goid",5,"","0"
"R1TTMYXGJPSB0K","Prasant","
  Raj Yog meditation of India teaches the secret of happiness. Practice to create good thought and eliminate toxic and waste thought will make life blissful.
","Reviewed in India on 12 May 2019","Happiness Within",5,"","0"
"R13H0P0UI5GEDD","Rags","
  I have just completed this book in one day..And To be short -It is you who knows in and out about yourself.You are the creator and Your are the master of yourself.Monitor your thoughts and trust your instincts.
","Reviewed in India on 2 October 2018","A one day life coach",5,"","0"
"ROVEZL2RQVPEC","vishal yadav","
  Really a good book for learners and for those who want to gain knowledge of hidden areas in life
","Reviewed in India on 15 April 2018","Five Stars",5,"","1"
"R2RIF45LNG5VB4","Amazon Customer","
  Thought, Law of Attraction,Mind,Brain Power and the use of all of this is the creator of our life as we wish to live.
","Reviewed in India on 23 April 2021","Secret is within ourself.",5,"","0"
"R1BLU931RLFER4","Unicorn","
  Very nice quality ,hard cover ,nice quality pages ,and offcoarse greatly presented and written by respected ""Rhonda Byrne"" in very easy to understand language.
","Reviewed in India on 3 October 2019","Must Buy",5,"https://images-na.ssl-images-amazon.com/images/I/714BGFH031L.jpg
https://images-na.ssl-images-amazon.com/images/I/717OKJnFJjL.jpg
https://images-na.ssl-images-amazon.com/images/I/71a67x9UJYL.jpg","0"
"R2GDX94WW5E8S7","Kanchan t.","
  It  is amazing book that i've been ever seen.It helped me to manifest to be an exchange student of 2020-2021.💗💕💕❤❤❤❤🤗🤗🤗😊😊😊😊😍😍😍 and i also solved my problems with the help of this book...❤❤❤
","Reviewed in India on 14 July 2019","I am soo soo soooooo happyyy.. ❤❤",5,"","0"
"R3AC2TMIZXQ0TC","gaurav","
  I was strongly recommended this book by a colleague,  and i must admit that this book exceeded my expectations.  The 'secret' this book reveals is actually very impactful, and it does make a change of thinking with little effort.. i would highly recommend this book to everyone. .
","Reviewed in India on 9 November 2014","I was strongly recommended this book by a colleague",5,"","0"
"R1CBO9GDF4T7NP","Indu","
  My son was talking about this book and recommended me to purchase it. It is a useful tool to everyone can use in day to day life..
","Reviewed in India on 12 January 2019","Loved it.",5,"","0"
"ROSJ40SHOOJAA","Vipul kohli","
  Makes you see the light and gives you the strength and confidence to move on.  Without a doubt a Must read
","Reviewed in India on 2 August 2017","Best book ever",5,"","1"
"R3ABG3779GXKK8","Suresh yadav","
  This is not a book only. This is the gist of thought  of the scholars. It is  direct related to our daily life. I keep this book always in my bag and I  read it. I have already read this two times.
","Reviewed in India on 28 June 2019","Practical use of this book",5,"","0"
"R36VLBUHVW5F43","BCT","
  Reads well and sounds good. One can also easily implement the suggestions. Whether the same will work will get clearer with time. But no harm in trying it atleast once.
","Reviewed in India on 17 April 2018","Truly inspirational.",5,"","0"
"RSA9V3Q26RPAH","Amazon Customer","
  The best modern philosophy out there. Key to achieving all your dreams. Am a more positive person after reading the book.
","Reviewed in India on 2 June 2018","Life changing",5,"","0"
"R16IHJU4YWPT2M","Shreyas ","
  I've not read the book but the delivery went well, the Book looks very good and the pages of this book are very well printed. A must buy book for all the book readers.
","Reviewed in India on 4 October 2019","A Great Book",5,"","0"
"R1NOJ248QALFIC","John","
  Besides being of great value this book's texture makes you want to read it and touch it more often
","Reviewed in India on 21 July 2019","Love this",5,"","0"
"RAD6490FZRIZG","Vaibhav Dewangan","
  wonderful... changes the life up side down,if you believe...if you don't believe in the theory of law of attraction, you should believe then.
","Reviewed in India on 10 July 2017","must read self improvement book",5,"","1"
"R1KGOWXJ9QS1X9","Amazon Customer","
  sir.....i ordered it on 10 July and also done online payment of 299 but this item is not reached to us till now. pls...cancel this and refund me as soon as possible.
","Reviewed in India on 7 August 2017","The secret book",1,"","1"
"R2HX3V8SGMQV7Q","lata rana","
  Best book bcoz what u thing it is possible to complete in life . but person not confident himself this book help him .
","Reviewed in India on 10 October 2018","confident himself",5,"","0"
"R5VI3D1IWTNZY","Monisha Nair","
  Good quality book. Love the feel of the pages.The cover page seemed slightly torn. Assuming during transit.
","Reviewed in India on 22 June 2020","Nice",5,"","0"
"R1C5JV74R4C5SK","Jayanti j.","
  This is one of the purest and the most beautiful book I’ve ever read ,it changed my perspective towards everything.Worth it!!!!MUST BUY TO CHANGE THE WAY OF LIVING ✅
","Reviewed in India on 10 November 2020","Life changer !!!!!!",5,"https://images-na.ssl-images-amazon.com/images/I/61E9iqHaKSL.jpg","0"
"R1E1T6AG6GQ7Z9","Kindle Customer","
  Great examples, stellar quotes to ponder upon in-between, and personal memoirs by people who've experienced the secret in their life makes this book a really good read, quite rich in content and context.
","Reviewed in India on 6 February 2019","Amazing read",4,"","0"
"R8TMEZRXADH83","Rishikesh","
  I personally changed my outlook towards life after reading this book, there are some easy ways mentioned in this book to achieve success. Don't given a second thought just go for it.
","Reviewed in India on 9 July 2020","The secret of success.",5,"","0"
"R36AGWR2BPQYIB","Dhiman Das","
  This book has something, something that can change your entire life. If anyone can change your life then that's you. Read this masterpiece and you will understand the purpose of life.
","Reviewed in India on 21 September 2020","Blew my mind",5,"","0"
"R24RP2B1QVP26B","Rajeswari","
  When your feeling down in your life...or you wanna start something...build your dreams or goals...or anything...you can read this book...it really helps and its effective...
","Reviewed in India on 7 January 2021","Its really motivating",5,"","0"
"R2PSTUGTY61JZ8","Ritika Agrawal","
  This book will change your life. It sends a very powerful, positive message.
","Reviewed in India on 2 January 2020","Must read for Non-fiction readers",5,"","0"
"R156HPQ3NFAIGF","Sree","
  It is a good read, I wasn't disappointed. Reduced one star because the contents are repetitive. You get the idea and what author wants to convey in first one or two chapters itself.
","Reviewed in India on 15 August 2019","A good read",4,"","0"
"R1UI2T6B3OMN8X","Manisha","
  It's small 😕but good 🤗i want to read it from so long🌴 I love it And it is perfect you should buy it  💯👍🌺
","Reviewed in India on 19 July 2020","It's small 😕🤗but size doesn't matter to me matters the books Theory  🤗🌺💯",5,"https://images-na.ssl-images-amazon.com/images/I/71-suqI+ExL.jpg
https://images-na.ssl-images-amazon.com/images/I/71TW6vbJFoL.jpg
https://images-na.ssl-images-amazon.com/images/I/71eVJYe8nlL.jpg","0"
"R1Z2HVVYD6E8PV","Pradeep","
  Believe is not merely an idea that mind possesses, it's an idea that possess the mind. Have a great Life.... Thanks for this secret gift.
","Reviewed in India on 12 April 2020","Imagine, Believe.",5,"","0"
"RIJ8R7WU9AY0A","Shuchita","
  This book changed my outlook towards life. Put me on spiritual journey.
","Reviewed in India on 22 July 2020","A must read",5,"","0"
"R2FBV3BZ0V1Q59","P SUDHAKAR","
  Below average. What author is trying to tell in this book, I didn't understand.
","Reviewed in India on 5 March 2019","Feedback",2,"","0"
"R1SD9PTDIUX44Q","Mohnish Doultani","
  It will change your life and the way you look at the world and think. That's all I have to say. Must recommended.
","Reviewed in India on 19 August 2019","This book is a BLESSING!",5,"https://images-na.ssl-images-amazon.com/images/I/71dy67ArynL.jpg","0"
"R3MBVJ4HBR2VX0","ANKIT MAURYA","
  A book which explains the secrets of the life,must read.
","Reviewed in India on 26 January 2020","Must read .",5,"https://images-na.ssl-images-amazon.com/images/I/71TuUnwFI3L.jpg","0"
"RXXPO70LFCLP1","Ajith R Nayak","
  Absolutely love this book! I've always considered myself extremely fortunate when things went as I had hoped. And, this book explained the secret behind the assumption I had about my life.
","Reviewed in India on 2 August 2018","Highly recommend it!",5,"","0"
"R3BB5RV79I2UP7","Wahengbam Brainy Singh","
  Really loved itIt's life transforming
","Reviewed in India on 15 January 2021","Change is inevitable. Grow is optional.",5,"","0"
"R3W5BF9A0NI5XP","amala","
  books like this are best friends.
","Reviewed in India on 13 February 2019","If you have time to read",5,"","0"
"R3CGUIKUJGF41A","Shais","
  If you are looking for changing your life around in a positive direction, this will act as a catalyst. Go for it without even giving a second thought.
","Reviewed in India on 6 November 2018","Just what you need.",5,"","0"
"R1U6QNN4VS7IYE","vara","
  Got the hardcover version for 200 something...but now the price has been doubled...the book is awesome..definitely one should give it a try...
","Reviewed in India on 8 September 2016","Amazing read",5,"","0"
"R3TWJ5HXHXE6RZ","RB","
  Thank you for bringing this book to me. It has been a revelation what life has been and what it can be.
","Reviewed in India on 1 April 2018","Gratitude",5,"","1"
