"id","profileName","text","date","title","rating","images","helpful"
"R1Q9MS4GK27UHG","Anmol P.","
  Delivered in perfect condition.The book provides a great insight into the Japanese philosophy. Wish there was a bookmark too along with it. :p
","Reviewed in India on 31 October 2020","Go for it!",5,"https://images-na.ssl-images-amazon.com/images/I/916FVPD55SL.jpg
https://images-na.ssl-images-amazon.com/images/I/91LbLr+QL8L.jpg
https://images-na.ssl-images-amazon.com/images/I/91Zv+0B+0SL.jpg","0"
"R12KQNYF57JPFN","RS","
  It's just like a poor research paper,  facts are presented just based on observations no scientific evidence.Would have appreciate much more detail based on evidence.
","Reviewed in India on 13 June 2020","Boring ...",1,"","1"
"RKCUMK9S5ZG56","Samuel Peka","
  Amazing, ive learnt many things about life and show be better perspective on handling situations and obstacles
","Reviewed in India on 27 October 2019","Good read",5,"","0"
"R2WT01IJEDU353","harshvardhan","
  The book is only 5% about ikigai... rest it is about all known things about diet and community life .. not worth
","Reviewed in India on 4 July 2020","Title is misleading",1,"","1"
"R2WJKQSE8HSOLF","Dr A","
  It's a must read. Simple easy to understand and certainly essential
","Reviewed in India on 17 January 2021","Must buy.",5,"","0"
"RI69LS5DSICYC","Suddentwilight","
  Amazing book, simple in writing and makes a lot of sense .
","Reviewed in India on 4 August 2019","Lovely read",5,"","0"
"R1FBY6X8V12URG","Ranjana","
   Beautiful hard cover and a simple straight forward self help book that helps you find your ikigai...go for it
","Reviewed in India on 21 April 2021","Nicely delivered and on time",5,"https://images-na.ssl-images-amazon.com/images/I/91zTtgBM25L.jpg","0"
"R3RMYL1O59RSPZ","Amazon Customer","
  This book describes the Japanese experience.  I don't see that different from our habits & customs.
","Reviewed in India on 20 March 2021","We should study centurians from India too!",5,"","0"
"R23XG8EI18XLMJ","Nilesh","
  Good packing, Good quality of book as compared to other books I have bought from Amazon
","Reviewed in India on 15 September 2020","Good Book",4,"https://images-na.ssl-images-amazon.com/images/I/61FL-oEkwXL.jpg
https://images-na.ssl-images-amazon.com/images/I/61xmJ1wa8yL.jpg
https://images-na.ssl-images-amazon.com/images/I/71oqcwzm6oL.jpg
https://images-na.ssl-images-amazon.com/images/I/81yH2T7BykL.jpg","0"
"RKG86XHJ0XX4E","Deeksha Dawar","
  Fantastic book! Was in good a condition and also an easy and enlightening read!
","Reviewed in India on 2 November 2019","Loved it!",5,"","0"
"R3R9WU3RRTKXTC","AJ","
  Luckily I got a hardcover book, which is what I ordered! The print is good. I’m happy with the purchase.
","Reviewed in India on 16 October 2019","Book is as shown in the picture.",5,"","0"
"RZ3E6HGJE0U9R","Amazon Customer","
  It took me 1 week to finish reading....worth reading .each and every word in the book brings a change in our life
","Reviewed in India on 20 December 2020","Superb book",5,"","0"
"RGLNMN6MC05SA","sanjay chhugani","
  Good read. Explains the purpose of life. Passion can become the life. Loved the way the content is presented. Will recommend as must read.
","Reviewed in India on 14 January 2021","Absolute genius",5,"","0"
"RZ4I2FKKVIZ6N","Siddhant Bhambri","
  You may feel you have known such things before but the rationals and anecdotes presented in the book motivate you to change and bring positivity in this journey of life.
","Reviewed in India on 28 October 2020","Beautiful and Inspiring",5,"","0"
"R74KKVMI4CAFL","PRATIK","
  This book shows many method to enhance our life style by doing exercise.Yoga and pranayam is very helpful for long life.
","Reviewed in India on 10 July 2020","Good to read",4,"","0"
"R3TPPF0OA1339V","Swapnil","
  The book reveals the Japanese secrets for long and healthy life. Most of these match with the age-old Indian wisdom. The book is simple and effective in conveying it's message for living well.
","Reviewed in India on 25 May 2020","Nice book",4,"","0"
"R1SUWQXYSMKW1X","Sanadiip Bbiswas","
  Instead of Soft Copies, Hard Copy in Hand - worth it. Good package. Good Binding and content
","Reviewed in India on 6 January 2021","Hard Copy in Hand - worth it",5,"","0"
"RR51MVQ5Z8BRN","Reena koranga","
  So inspiredI really love this bookthis book really motived me ☺You guys should read this book once at leastAlso The material is too good 👍I'm totally Love it 💜💜💜
","Reviewed in India on 1 October 2020","Best book I've ever read",5,"https://images-na.ssl-images-amazon.com/images/I/71OOwaW6F4L.jpg
https://images-na.ssl-images-amazon.com/images/I/71ZA+yCG2lL.jpg
https://images-na.ssl-images-amazon.com/images/I/71shZ5Ufx9L.jpg
https://images-na.ssl-images-amazon.com/images/I/814-EucB+UL.jpg
https://images-na.ssl-images-amazon.com/images/I/81BqR7kzs5L.jpg
https://images-na.ssl-images-amazon.com/images/I/81z8mGTixoL.jpg","0"
"R31MJGD11QTIAH","Srishti bhagat","
  Have just completed this. It was much needed to get a proper guide and I guess this has helped me alot. Really informative
","Reviewed in India on 11 September 2020","Must read",5,"","0"
"R2C3CTBIBWF14K","uday","
  Ten rules of Ikagai. :)Reading some of the chapters gave me goosebumps. I have been looking at things in life differently after reading this book. What a read. Go for it
","Reviewed in India on 9 September 2020","Best book I have read in",5,"","0"
"RI23BAJIESSOT","HITESH PANCHAL","
  A wonderful book, it really brushes your mindset to what it is really capable of,The flow, the passion and the resilience and the fact on how to use these to your advantages is nicely stitched in this book together
","Reviewed in India on 24 May 2020","Knowledge and wisdom",4,"","0"
"R15L61YHOIJWE8","Bikram Jyoti Sahariah","
  The book is okay! I dont think it really deserves 4.6 ratings. No doubt the book is good but it's not that great. I have read better books than this.
","Reviewed in India on 24 January 2021","Overrated",4,"","0"
"RUNN64B8P85QL","Kindle Customer","
  Author explains janpese way to happiness in such a simple and beautiful form that you transform your thoughts half way through the book. A good read for everyone with wisdom that doesnt sound like wisdom
","Reviewed in India on 23 July 2020","Ikigai: to discover, live ,love and laugh",5,"","0"
"RP3Q7Q1DQQHRG","Kindle Customer","
  As one of my friend suggested to read this book as Japanese version of Bhagavadgita - IT IS.The way it’s told is different- but it says the same .“Do your job, don’t worry about the results “
","Reviewed in India on 26 February 2020","Must read!",5,"","0"
"R10FKPFKO4BEXD","K Surya","
  This book helps to determine what we are and what exactly we need as an Ikigai. It's a journey of how to lead a better life than now and knowing the secrets of living longer with happiness in what we do.
","Reviewed in India on 31 March 2021","Fabulous book",5,"","0"
"R214HUHBQ7OP46","Ajeeth","
  Good and a easy read. ""The state of flow"" is nice.I would recommend to people who think are distracted in regular works and for those who needs to find the life purpose
","Reviewed in India on 10 December 2020","Good and a easy read. ""The state of flow"" is nice",4,"","0"
"R1UFYFBJT7HJID","Divya Narain Upadhyaya","
  Too hyped. It’s a great book, but don’t expect the world from it!
","Reviewed in India on 7 March 2020","One read book!",4,"","0"
"R2ZH7B210BE8ZD","Sundeep","
  Very nice book and the quality is top notch
","Reviewed in India on 1 April 2021","Wonderful",5,"","0"
"R3455LB241FEKV","Amazon Customer","
  Disappointed. Nothing new to learn. Everything has been written in many books before. Book is totally different for what has been told in brief of the book.
","Reviewed in India on 27 March 2020","Not what brief of the book tells you. Disappointed",1,"","1"
"R2XGEH673A27UQ","Amazon Customer","
  Simple yet meaningful ,makes one question about ones passion and profession . Helps you realise the values one need to ponder over than the trivial worldly things .
","Reviewed in India on 6 May 2020","Joyful read",4,"","0"
"RS991RUVCKR01","Abdul","
  I just received the book and started reading , and it is worth reading.
","Reviewed in India on 11 December 2018","Awesome",4,"","1"
"R2KBI61O729FWY","Y.Rathod","
  Book wasn't worth ₹400, good cover, bad book. I think that the author rushed in writing and wrote what a minds wanted to hear.
","Reviewed in India on 2 March 2021","Good Cover, Poor material!",1,"","0"
"R2IKES1LE8WIP3","Amazon Customer","
  This is a wonderful book providing insights on how life should be led. It talks about doing small things in life and aim for perfection. Finding the flow should be the true aim of ones life😊
","Reviewed in India on 1 March 2021","Wonderful Book",5,"","0"
"RMOX5GSX5ZXYA","Nidhi","
  This books consist of every thing that every one have heard in their life from their grandparents... And very nicely tells us how to adopt those in our modern day life.
","Reviewed in India on 25 May 2020","Book that tells you the importance of ""Nani aur Dadi ke jivan ke nushke""",5,"","1"
"R3BUURETXLVW0N","Harsha","
  Just loved how well the book is formatted. Worth the read ! I also feel like this book has most of the solutions for modern problems we're facing now in this world. Try it for yourself 😊
","Reviewed in India on 11 February 2020","Worth it !",5,"https://images-na.ssl-images-amazon.com/images/I/61MB1k6tYvL.jpg","0"
"R3JFXB23RO65NL","Jimmy Varghese","
  Nice book for discovering one's Ikigai. Tells a lot of wrong that is happening with our lives. Gives us guidelines to lead a peaceful & full life
","Reviewed in India on 11 August 2020","Nice book",4,"","0"
"R21NSJ33V8AO9Q","Reang","
  You can read the last page if you’re in a hurry. The last page summarises everything. The book can be a little boring though. I would recommend you to read it. Just be warned that you might realise some aspects of your life is screwed.
","Reviewed in India on 28 March 2020","A good short book!",4,"","0"
"R1JSEX1FVHSRJB","Amazon Customer","
  Nothing very special or different that i found in this book. Personally not a very great read for me
","Reviewed in India on 11 April 2021","No new learnings. Most of the content covered was generic",1,"","0"
"R1EY2YC4HAU2CH","Sindhuja","
  It's beyond the over-all expectations you have on a book, will be definetly reading this again and again. Hats off Hector Gracia for opening a new horizon in my life and introducing IKIGAI
","Reviewed in India on 29 January 2020","A must read for all ages",5,"","0"
"R1IMAI3IBA8KHJ","sebastian fernandes","
  The quality of page is very poor and does not look original to me. You can get something like this from any roadside book stall. Sadly not worth buying.
","Reviewed in India on 15 April 2021","Fake copy",2,"https://images-na.ssl-images-amazon.com/images/I/C1vxaFtWTjS.jpg","0"
"R284T6B5XCXTXY","Rahul Kapoor","
  Good summary of Japanese art of long life. Ready recliner for a good and happy life. Easy to read and took only 2-3 hours.
","Reviewed in India on 18 October 2020","Good compilation of life skills",4,"","0"
"R1SH2506VDV8PB","Prashasti Patel","
  The book must be read once. It gives insights into how to live longer by doing what you love to do.
","Reviewed in India on 24 November 2019","Must read once.",5,"","0"
"R2YKP8D3VSJ9SD","Damaayanti K.","
  It's different.Please Read it to understand it and know it.
","Reviewed in India on 18 January 2021","A Must for All !!!",5,"","0"
"R2RM9K9J1HH99Y","Rajneesh R","
  Will recommend to everyone for a generous dose of much needed everyday inspiration. I think I. Going to read it multiple times, whenever I need clarity or balance.
","Reviewed in India on 8 June 2020","Very good read",5,"","0"
"R2FMPH61ZFFGAL","Twinkle","
  A good work..looks like a lot of groundwork has been done for this piece of art..kudos to the authors for emphasizing the basic principles of life..which surprisingly is very simple too.
","Reviewed in India on 30 December 2019","A good eye opening book regarding the very essence of life.",4,"","0"
"R1IVXDT3WPQ2A9","Amazonion","
  People read this book. One of the very good books I have ever read. Author has not wasted any page ,everything is to the point.
","Reviewed in India on 5 October 2020","Rule book for way of life",5,"","0"
"R1WK4C2INQ5V5N","Aishwarya","
  One word Inspirational.Right from psychology to physical attributes, the book covers almost every aspect of human life in a very simple yet effective way. Will definitely help you find your "" Ikigai""
","Reviewed in India on 6 February 2021","A great read.",5,"","0"
"R1P7C3UPV6ZSBZ","Bhavin S. Amesara","
  An amazing book for finding your life's true purpose. To know more about life happiness and longevity!
","Reviewed in India on 29 October 2020","Great Book",5,"","0"
"R2JZGPKJZK2FOU","Nikillan","
  Amazon continues to do a great delivery service.It came in a really good package.The book is awesome 👌.If used correctly it would change the way you think about everything.
","Reviewed in India on 28 February 2020","Defines once again.",4,"https://images-na.ssl-images-amazon.com/images/I/711RfdeXyaL.jpg
https://images-na.ssl-images-amazon.com/images/I/71BBfXH2YvL.jpg","0"
"R2OMN7OF3Z1YG3","Siva","
  The book says little that isn't obvious, and tries to offer a mish-mash of living advice, health advice and philosophy.
","Reviewed in India on 28 October 2020","Much ado about nothing",2,"","0"
"R2XA29I0A34ESO","Sreenath.P","
  The first book I read in the category of 'Self Help', and the BEST!This one definitely help you to find your Ikigai ( Reason to live) and I can assure that this would be a wonderful experience.💯
","Reviewed in India on 23 November 2020","The Best!",4,"https://images-na.ssl-images-amazon.com/images/I/71X7qC+pZCL.jpg","0"
"R21LI5G72XTUM2","uma toor","
  simple, plain , beautiful book loved it.
","Reviewed in India on 15 June 2020","must read",5,"","0"
"ROKPQBQHYRS55","PAWAN","
  Good book... It should be on the list of to do things in lifetime
","Reviewed in India on 7 December 2020","A self help book must read...",5,"","0"
"R3AVTFH9EL1EFV","Amazon Customer","
  I like that it has few pages about Ikigai..I didn’t know more than 60% book will focus on how to have a long life..i wasn’t looking forward to that
","Reviewed in India on 16 May 2020","Title could have been how to have a long life",3,"","0"
"RZF7IQIVIQSY4","Anupama Arora","
  Very  nice  book, inspires you  to find your  passion  and live life to the  full . Provides  us guidelines  on instead of  finding  moments  in life we should  be  able  to  enjoy  life in each moment .
","Reviewed in India on 27 January 2020","Ikigai .........very  inspiring",4,"","0"
"R3K95P76S96U5V","Tej Pal","
  Simply put life is in real small things. We care for them and life will be worth living every moment.
","Reviewed in India on 24 May 2020","Amazing is the only word I could say.",4,"","0"
"R11Z1NFESKGAIQ","Lou","
  Recently came across the book. Teaches one a lot how to accept and deal with various circumstances in life. Every adult needs a book like this.
","Reviewed in India on 13 January 2020","Best travel/free time read",5,"https://images-na.ssl-images-amazon.com/images/I/81t3OsjcfqL.jpg","0"
"RZCHISMKFKUEY","DRK","
  Amazing book . Worth buying ! I am a very selective reader and happy that I found a good book like this one . Thank you amazon !
","Reviewed in India on 7 April 2021","Good book for Life !",5,"","0"
"R37L4F8HK6601D","Cyrus","
  It’s ok. My expectations was high for this book since I heard a lot about it.
","Reviewed in India on 4 January 2021","Ok",3,"","0"
"R31FM99XL053KJ","Jeet","
  Amazing book with hard binding
","Reviewed in India on 21 January 2020","Great book",4,"","0"
"R3PXIYBN76LNP0","Amazon Customer","
  We look for magic and sometime while reading the book we may not find it in the begining but as we progress towards the end it's magical the things I learned. Please read.
","Reviewed in India on 17 March 2018","Should read",4,"","0"
"R2E01Q4JFJ0WMH","aneesh anand","
  Got a damaged book. Since I am thirsty to read it, not returning.😆
","Reviewed in India on 20 October 2020","Damaged book cover",3,"https://images-na.ssl-images-amazon.com/images/I/71Skxc2zStL.jpg","0"
"RS63X3CIE4ORM","Digonto ","
  Worth money@300. Good look. Great content.
","Reviewed in India on 13 April 2021","Good book on content and look.",5,"","0"
"R1555VADZ3BYWA","karthikk g","
  Hard cover,very good book neat printingExcellent book.A must buy for persons interested in health longevity,and living.
","Reviewed in India on 11 December 2018","A must buy",5,"https://images-na.ssl-images-amazon.com/images/I/71naPvJFq5L.jpg","0"
"R3PXNA5YG5NVNY","Jyothirmai","
  The fundamental idea is not about living long, but living happy which incidentally leads to longer life. I enjoyed learning japanese culture and philosophy.
","Reviewed in India on 4 March 2020","Ikigai is a journey",4,"","0"
"R290DYZNB9YD4B","Fareeduddin","
  Fine but I could not see special after reading what I heard from different people’s appreciations.
","Reviewed in India on 27 October 2020","Not bad.",3,"","0"
"R3J17KHDEX9GC2","P. Ravishankar","
  Gives another alternative perspective and sets you thinking.  The Okinawa example is thought provoking. Makes you rethink. Introspection and practice should give an excellent new way of going through life.
","Reviewed in India on 9 February 2020","An alternate way of living.",4,"","0"
"R3N3E1LP3QYPBD","harsha vardhan yadlapati","
  Towards the end book turned bit boring, but worth reading. It introduces you to the world of Okinawa and the life changing precious thing we can learn from people over there
","Reviewed in India on 1 February 2020","Towards the end book turned bit boring, but worth reading.",4,"","0"
"RG4P8XRYN08QO","Vivek","
  Positive book with positive ideas.It helps to reflect upon your lifestyle and how to change it  for the better good of your body and soul.
","Reviewed in India on 24 March 2021","Positive book",4,"","0"
"R2VMXQQ8RDBFCU","Kindle Customer","
  Beautiful book, both cover and content wise. I coudn't resist to finish within three days because it's a placebo. It's not a book just be read, it's to followed. Go for it.
","Reviewed in India on 19 September 2020","Beautiful and peace giving.",5,"https://images-na.ssl-images-amazon.com/images/I/717yWNPKvuL.jpg","0"
"R2A69IAHOX0C41","Jyoti","
  Best self care book ,gives clarity on understanding  one's driving force to perform life to the fullest. How tk understand and find ones Ikigai .
","Reviewed in India on 20 September 2020","Best self care book",5,"","0"
"RJD5HY05LDUPT","priyanka","
  Heard about this book from my friend. Nice book to read. Good theories with examples and experiences. Most important concept being the pursuit of 'flow' in whatever we do.
","Reviewed in India on 27 September 2020","Nice Book.",4,"","0"
"R1OGV2N0NYSQXQ","Thubpa Tsering Samdup","
  I love this book so much with content, book cover and design, everything. There is nothing I don’t like. Specially, content is extreme great. Thank you!
","Reviewed in India on 7 January 2021","This book teaches you “How to live with feel you live.”",5,"","0"
"RN5M3N5FSO8RL","Ashish Rai","
  Logotherapy  mentioned in the book seems revolving around spirituality revolutionary paradigm. Book of substance.
","Reviewed in India on 17 December 2019","Age well",5,"","0"
"RGYNUURVVICKK","Suman","
  Such a relevant and beautiful book
","Reviewed in India on 15 May 2020","Beautiful book",5,"","0"
"R1VN6OMUA5IM97","Harrish","
  The book was so good it tells the way to find ways to make our lives meaningful and purposeful and it also gives a lot of insights about how Japanese Okinawa lead a long and a happier life
","Reviewed in India on 1 May 2021","A book for a long happier Life",5,"","0"
"R2ZKYVF0JWI8G1","Martin David","
  Over all health, both mental and physical and bit of spiritual too. Lovely book. Learnt a lot about the centenarian way of living, very fascinating it.
","Reviewed in India on 30 May 2019","Health :)",5,"","0"
"R1EIWUCRFV8XSI","Ashwin D","
  Received in perfect condition. Great quality book.
","Reviewed in India on 29 April 2021","Awesome",5,"","0"
"R36K5AGI3OT65D","Amazon Customer","
  Just buy! Simple language, big writing......very insightful
","Reviewed in India on 23 March 2020","Most enriching read",5,"","0"
"R2UJJQEWXM53PL","Amazon Customer","
  It won’t solve the “life puzzle” for you, but you will definitely learn some handy tips. Find out, what makes you tick.
","Reviewed in India on 26 February 2020","Simple uncomplicated reading.",4,"","0"
"R3JVLL0BO396NU","Hemant Kumar","
  Excellent book to read to know secrets of life. Ikigai is Something different. Read it with peace and calm mind.
","Reviewed in India on 17 January 2019","Life's Definition in Here.",4,"","0"
"R2R8W10KTGJ6S6","ASHWIN","
  How okinawa village people live longer??What s your ikigai?How to live life ???All solutions are here in this book....Best book to read
","Reviewed in India on 6 April 2020","Best book to know reasons to happiness",5,"","0"
"RAD9NPJXF2Q65","narasimhan","
  Enjoyed reading the book and changed the way of looking at life. Extra- ordinary stories of people living for each other and building a ecosystem of high gratitude. Must read!
","Reviewed in India on 18 July 2020","Thought provoking read!",5,"","0"
"R12IYHEPJWDHBG","Garima Bhaskar","
  Loved this book. Such a practical approach to happy and healthy life. I've began doing some of the things it said
","Reviewed in India on 19 April 2019","Love it",5,"","0"
"RIQR16YPPXIDR","Meg","
  A very good read and the book cover and sheets are all well bound and packed.
","Reviewed in India on 11 January 2021","Good quality",5,"","0"
"R3MJGVUKBD9DLX","Arun Iyer","
  It’s a book which will really change your thought process about life, friends, eating habits and ur ikigai! Please read as it going to help you change your meaning towards life.
","Reviewed in India on 2 April 2020","Ikigai",5,"","0"
"R2D80PWQOUIWCQ","Zorina pachuau","
  Love this book... A must go to read list if u want to improve your day..
","Reviewed in India on 15 January 2020","good book and beautiful hardcover",5,"","0"
"R1OOJ4U770LJPH","Chandan Agrawal","
  Easily explained and demonstrated the most important aspects to live longer.Find answer of how to live longer ?👍
","Reviewed in India on 12 April 2020","Good stuff...worth reading",5,"","0"
"R3DQ9SENXU4HL7","Purti Hardikar","
  Amazing book to read, really a great overview on the art of ikigai, the print is fabulous and the hard bound quality is great! Satisfying buy worth the money!
","Reviewed in India on 19 October 2020","AMAZING!",5,"https://images-na.ssl-images-amazon.com/images/I/71pzOzZEJ1L.jpg","0"
"R3TKOTQKPB65BY","Novotna","
  This book is exceptionally written with a lot of research. I really had a good time reading it. It's motivating and really provides good insights on real issues. It's totally recommended
","Reviewed in India on 18 August 2020","Exhilarating experience.",5,"","0"
"R1BVV1BQ7RXD6M","Nisha","
  The best Novel I've ever read, it really inspired me to get up and do things for my own betterment, it's a must buy💜
","Reviewed in India on 6 August 2020","Best Novel Ever",5,"","0"
"R26E9YYX897338","keertikumar","
  Quality of book is good
","Reviewed in India on 16 November 2019","Good book..",5,"","0"
"R15DM2L6XUDRM7","Shrey rana","
  A great book , certainly one of the best books i ve got in my kindle library . It has great life experience of some of the oldest people on this planet sharing their experience on how to live long .
","Reviewed in India on 30 May 2020","A great book  ; certainly one of the best books i bought , it has great interviews  of the oldest people on earth sharing their experience on how to live longer and better.",5,"","0"
"R23PM8T21VOXME","Shubham kumar","
  Another self help book which is not of much help😅
","Reviewed in India on 12 June 2020","Live long or Live Beautifully",3,"","0"
"R32TQDWK3XFXX6","Sanjiv rathee","
  Nice insight into way of life of cultures witnessing longevity especially the okinawans ( japan) and their eating / dietary habits towards longevity..
","Reviewed in India on 26 July 2020","Worth reading",4,"","0"
"R1XJS3NB0VHU56","Athira","
  An amazing book filled with the things let you lead a content life..Read it and find your passion that ultimately make you happy..
","Reviewed in India on 19 October 2020","Amazing",5,"","0"
"RLV79G1NI5VW6","P. Shankar","
  It's a very good read. After reading the book I feel somebody has clicked a refresh button for me....includes good practices from Japan for healthy living.
","Reviewed in India on 27 April 2020","Love it",4,"","0"
"R39XXEJD56K748","Neha Bhosale","
  Very good book,relevant in today's time to improve your lifestyle.impressed with the lifestyle followed by Japanese.Helped me to energise and channelise my efforts in right direction.
","Reviewed in India on 18 April 2021","Igikai....Find it for a meaningful life",5,"","0"
"R3G16QJI8JY8S2","PM7","
  I had ordered hardcover but got paperback. That too the quality was so bad, it looked like it had been photocopied.
","Reviewed in India on 23 September 2019","I was most likely sent a pirated copy",1,"","0"
"R3J1J3YOQ87YM2","Ankush gupta","
  This is very practical and explain things in easiest possible form. I recommend this to everyone to read. Author explained things in concise form.
","Reviewed in India on 14 February 2021","Amazing book",5,"","0"
"R2XVJRMWBKKSVD","Amazon Customer","
  Definately a page turner.. Best thing is author gives examples of different communities and very clear pictures of their diffrent exercise routine
","Reviewed in India on 12 April 2021","Page turner",5,"https://images-na.ssl-images-amazon.com/images/I/819Yy6hSWqL.jpg","0"
"R1C21CLXYQKM0I","Akanksha D.","
  Good book. Bought it for the aesthetics initially but stayed for the content. Nice coffee table book.
","Reviewed in India on 12 November 2019","Tiny and cute",4,"","0"
"RFA1FE5I2BO6D","sumitra","
  How to live a life?
","Reviewed in India on 20 August 2020","Good book",5,"","0"
"R6FWRBMSW899S","Simmy","
  The book was really inspiring and motivating and it motivated to find my ‘ikigai’A must read for people who are in search of their ikigai and want to live a long and happy life
","Reviewed in India on 13 May 2020","Nice book",5,"","0"
"R27TYFUDOLMTBN","Bobby Thingujam","
  Definitely would recommend it to anyone in search for a good self care book. And the pretty cover with the hard cover is 10/10. Totally worth ₹350.
","Reviewed in India on 5 October 2019","One of the best self care book I’ve ever read.",5,"","0"
"R3TETN7U3Y08OF","Sky","
  New knowledge and research
","Reviewed in India on 31 October 2020","Life influencing book",5,"","0"
"R20PYPP7VB9DRG","Bharath Battini","
  I have received this book with good condition, and book is looking great and i have read only 1 chapter and m excited to read more ... Worth to read guys
","Reviewed in India on 29 August 2020","Worth to Read!",5,"","0"
"R2P945K83LTD18","Prasanth S","
  It has the best content regarding how to live long and to lead a healthy lifestyle in easy English.
","Reviewed in India on 19 September 2020","Best book for beginners",5,"","0"
"R1QX5U2BJGR0NP","Kabita","
  Amazing must read
","Reviewed in India on 1 March 2021","A must read",5,"","0"
"R1IHEQBGKXRJIE","Piyush Mishra","
  A beautiful free time read with Simplest of words.
","Reviewed in India on 18 July 2020","Blissful",5,"https://images-na.ssl-images-amazon.com/images/I/81jo7VxMFML.jpg","0"
"RNHIBAE4OJIXM","praveen","
  You can get this book from other sellers in low price.Dont waste money.Book is useful.
","Reviewed in India on 18 September 2020","Cost is too high",1,"","0"
"R2HBQB7EY8TUQG","Sridhar reddy","
  The book was very nice and intresting.it guides us how to lead a happier and joyful life,it also includes some of yoga asanas and excersises regarding fitness.it is a useful book.
","Reviewed in India on 30 August 2020","Must read",4,"","0"
"R1M08F09YM6SVC","Jagadeesh PS","
  Reading this book is like talking to so many people and know their experiences/stories.It reminds the importance of having a flow in what you do.
","Reviewed in India on 1 October 2020","Very good read",4,"","0"
"R3MASEA95B8S3T","Helen","
  It's an excellent book.
","Reviewed in India on 7 February 2020","Ikigai",5,"","0"
"R3LAC5ENRXUE0O","Sudhakar","
  Bought hardcover book and quality of print is good. (unlike my other paperback purchases earlier)
","Reviewed in India on 27 November 2019","Good quality print",5,"","0"
"R3QBO9RGJ1GR4R","Achyuth","
  At least in my case, it only reaffirmed my notions on life. You will certainly have a great time reading this. Happy reading!
","Reviewed in India on 2 May 2020","Must read!",5,"","0"
"R3KU79J44UQBK2","Smitha Hari","
  Found this book to be enriching and engaging at the same time. Concepts were simple and explained well; yet the meaning was deep and very practical. Enjoyed reading it.
","Reviewed in India on 10 April 2020","Simple yet profound",5,"","0"
"R1UWU058OIQU7X","thirumala rao","
  The book is slightly overrated by many reviewers, I may not recommend it to anyone. Misguiding title and cover page. Except for few pages rest are only repeated things.
","Reviewed in India on 6 December 2020","Overated book",2,"","0"
"R2CXOQ696FHN98","Samidha ","
  This book will inspire you and give you day to day tools to find and use you own Ikigai. I'll help you find purpose in life, and help you grow within. To sum up, it's just a PERFECT book !!
","Reviewed in India on 12 November 2020","A MUST READ BOOK",5,"https://images-na.ssl-images-amazon.com/images/I/719-VA+3J2L.jpg
https://images-na.ssl-images-amazon.com/images/I/71dnHTeJnqL.jpg","0"
"RT9K0LA8TGBO5","Madhumita Dasgupta","
  Awesome. Read on to live your best life, each day, each moment in an antifragile way! Loved it. Live simple.live in the now.
","Reviewed in India on 25 October 2020","Happiness is from Ikigai",5,"","0"
"R1VJN4CQEYQZ2R","Sonal Shruti","
  This is all I needed in this lockdown situation.I was feeling dull until this. I want to discover my life. And this book is all about finding your own ikigai. 🤩
","Reviewed in India on 16 May 2020","AWESOME.",5,"","0"
"R3JVSRGGUMWG1E","Rao","
  Wonderful read
","Reviewed in India on 7 January 2020","Excellent",5,"","0"
"R13SNQ2XNW822Q","Pavan Kumar","
  Must read! I have started to follow a few things from this book as a practice.
","Reviewed in India on 23 October 2019","Great content",5,"","0"
"RCXDBDA058UTG","KUNAL KAPOOR","
  It is an amazing life changing book but unfortunately I got the book with a scratch on it. Anyways happy with the content of ikigai...now I know what makes it a bestseller.....
","Reviewed in India on 13 January 2020","5⭐ for the product but  no ⭐ for the service of amazon.",3,"","0"
"RBBLT85W30PTI","KumarM","
  worth to read
","Reviewed in India on 15 March 2021","Good one to read",5,"","0"
"R1H35QE2Q4E9B6","PVB_NRK","
  Beautiful. Great for a gift
","Reviewed in India on 21 July 2019","Nice",4,"","0"
"R3JILLE2DLOHL8","Divya_happy","
  Good one to read in break time ...size of the book is too small
","Reviewed in India on 5 October 2019","Nice one",4,"","0"
"R33VCC5I0YUS6C","Balar priya","
  If you are a teenager that i recommend you to please read this book. Really great book.
","Reviewed in India on 9 July 2020","Recommend you to read this book",5,"https://images-na.ssl-images-amazon.com/images/I/71NxJUnx10L.jpg
https://images-na.ssl-images-amazon.com/images/I/71tzexdL91L.jpg","1"
"R37HCDLDA7Q51N","Yash Bhatt","
  Thank you to my friends who recommended this book to me. Delighted to know about Japenese culture and about the secret of their long life.
","Reviewed in India on 23 October 2020","Live in present - discover your ikigai!!",4,"","0"
"R2JWNYIK5ZPNWC","Samira K","
  A must-read!
","Reviewed in India on 18 February 2020","Loved the concept",5,"","0"
"R1AS6N4V2PTHTZ","Amazon Customer","
  Beat book I have ever read.
","Reviewed in India on 11 November 2019","Everyone should must have",5,"","0"
"R39SRLFSTROBBH","poly","
  gd ..but price is a bit high
","Reviewed in India on 10 January 2019","okay",4,"","0"
"R21O3R5YU20KIB","Dr Nandy","
  very good book
","Reviewed in India on 21 October 2019","good buy",5,"","0"
"R3FZNWDYNLA8ZA","Divyansh Singh Bisht","
  Really amazing book for the ones who want to lead a happier and successful life and really amazing work on the Japanese principle IKIGAI.
","Reviewed in India on 2 December 2020","Really amazing book for the restless and the people who don't know what to do with their life.",5,"","0"
