"id","profileName","text","date","title","rating","images","helpful"
"R1BY7EG5WJH4RS","RISHAV SINGH","
  not too much interesting book the author just motivates like a machine without emotions
","Reviewed in India on 11 July 2018","not intresting",2,"","1"
"R3BXAH1BGAAFKI","Awinash Tiwari","
  The best book I have ever read on human psychology and subconscious  mind ... every one should read it...a must read book..great and indepth analysis of human brain.
","Reviewed in India on 24 July 2019","The Must read book",5,"","0"
"RMQO48QDKAWJG","Saravana Murugaesan","
  ""A book can change your life"" ...?? I doubted....but after reading this book my life really changed ..It really said whats happening in my life and why its happening !! It said I can change my life by my mind alone !!indeed its true
","Reviewed in India on 16 July 2018","I swear, This Book will change your life!!",5,"","1"
"R1RQ94FYM1T4BK","Hamendra Chavda","
  This is really a life changing book..I have read it thoroughly and has felt changes in my life..I am going to read it again and again..and also have purchased another copy  for gifting my best friend.
","Reviewed in India on 23 October 2018","Awesome Book!",5,"","0"
"R3OA6UF2G8Y9GS","Diksha Sharma","
  There are all solutions in the book to remove from small to big fear. One more thing is good that it is written in paragraphs.  The paper quality of the book is not good enough. It should be good too.For this I have given one star less for this . All over ""The power of your subconscious mind"" will be helpful for people
","Reviewed in India on 27 June 2020","Good Book",4,"","0"
"R3GB4NHNYBU1OW","Abimanyu","
  Also, there is much information imparted in the book, and it is ""The Power of Your Subconscious Mind "" right into numerous little sections (chunks as I call them), making the publication a lot simpler to read. If you get an opportunity to learn these publications do, they can change whatever, however, just if you are prepared to boost yourself. Recommend.
","Reviewed in India on 4 June 2020","Good",5,"","0"
"R2XHNQ6W27JIWI","Chaitali Bhowmik","
  Had gifted it to a friend. She was real happy to read it. Very motivating and self boosting book. Had made an impact on her which was very positive to see
","Reviewed in India on 29 July 2019","Good motivational gift",5,"","0"
"R71KU0ZRPM4LZ","Amazon Customer","
  I  believe in influencing the subconscious mind with constant affirmations and positive thoughts. This book is really good, things will turn out to be good only upon practice.
","Reviewed in India on 10 September 2020","Excellent book",5,"","0"
"R1VSY3AYYQ1E1H","Ramkishore Charan ","
  If you are feeling down or depressed look nowhere. This it the book to buy. It is a great book to motivate you and gain positivity in your life
","Reviewed in India on 6 October 2019","Feeling down? Uplift your spirit",5,"","0"
"R16GASPEH81AV6","Abhimanyu Tiwari","
  My suggestion:-If you know hindi then you should study spiritual books of hinduism because spiritual books are best rource of study psychology, human natures and behaviours.This book is good but Indian books are more better than any foreigner's book.Once must read high rated Indian books and response me your experience.
","Reviewed in India on 7 June 2019","Nice book",5,"https://images-na.ssl-images-amazon.com/images/I/71DxeE+KNlL.jpg","0"
"R3108EZD3GOGTV","Aruna","
  Very nice book . Everyone should read for their healthy life.If your mind is clean full of possitave thinks you can live better in this tressful life.
","Reviewed in India on 27 September 2019","Awesome 👍",5,"","0"
"R250XSN5NJMGPL","Shashank Jha","
  I absolutely love this book. A must read. Read it a number of times and it will surprisingly benefit you more each time. I gifted this book to my friends as well, everyone deserves this wisdom by Joseph Murphy trust me.
","Reviewed in India on 10 May 2020","A life changer practical book.",5,"https://images-na.ssl-images-amazon.com/images/I/71xRjn+MMaL.jpg","0"
"RYLVFGBK4V16R","Mehak","
  This is the first book I've started my reading with. My friend recommends this book to me. It is the best book to know why things happen to you, what is the great healing power, your conscious and subconscious mind. Reading this book energizes me with positiveness. There is something in this book that once you started reading it you find yourself completely into it.  Written in very simple language. I can read it again and again.Highly Recommended!
","Reviewed in India on 20 January 2019","Must Read!",5,"","0"
"R136WON4IZME66","Anonymous","
  I had brought this product two years backIt costs me 99 rsFor book lovers like me it would definitely be nice to try.Also it is the only product to which I had given 5 stars because my subconscious mind think it deserves..
","Reviewed in India on 11 November 2020","This changed my way of thinking",5,"","0"
"R5FDLA8726IG3","Umesh Singh","
  *THE ONLY THING YOU NEED IN YOUR LIFE IS THIS BOOK*Seriously there is no problem thst can't be solved by this book..........I didn't buy this book because i was in trouble, I only bought ut because i liike reading about subconscious mind but now i am damn sure that no matter what i face in future...........I AM READY FOR IT.TOTALLY RECOMMENDED FOR EVERYONE.
","Reviewed in India on 12 June 2020","I never realized how much i needed this book unless i bought it!!!!!!",5,"","0"
"R3MR361ARR21RD","Naveen","
  If you are bouncing between who are you and what is your moto in your future ... andHow to live with peace and hearfullness ...You should read this book .Once you complete the book , you have an picture in your mind ...WHAT TO DO WHAT NOT TO DO ...your inner fellow communicate with you ... it's amazing feeling, no words to explain ...Read more than once and apply all sujjestions given by the author ...YOU'LL FIND AWAY ... for SUCCESS 🤘🤟✌👌👍
","Reviewed in India on 17 March 2019","IF YOU WANT TO COMMUNICATE WITH YOUR SMALL HERO IN YOUR MIND ... then you should try this .🤘✌🤟",5,"","0"
"RB0OP14C1CV6Y","HARSH","
  The quality of the book is really very good.The content in this book is priceless.If you buy this it will change your life in many ways.In this book it telling about how your subconscious mind work and how you can take out most out of it.You will see the new world after reading this book. So best purchase to make.
","Reviewed in India on 29 April 2021","The best buy book at this rate which is priceless",5,"","0"
"R1QPLE9ZC6N5P4","User","
  Had ordered this book with higher price and it was original book which was good. But then I bought the book with price 75 and its duplicate. Page quality it worst. Amazon is getting worse day by day.
","Reviewed in India on 21 March 2019","Amazon is turning worst",1,"","1"
"R6IP5W2IJNWNB","Fantasy","
  The book is ok but tough to do that way in real life. It is very long, but the main points are limited. BUT very HELPFUL for those who can follow it. Thank uyou.
","Reviewed in India on 9 January 2019","OK, But ...",3,"","0"
"RISPAYZHUSDW5","Derper","
  This book is a real boon to the one's who truely desire to bring a change. Dr. Joseh Murphy has done an astounding work, not only in content but the language used that easily gets the readers attention and attachment. This book is more about applicability rather than simply reading once or twice. Once you truely start the journey with the book you are sure to reach your goals.
","Reviewed in India on 1 September 2019","Astounding work by Dr. Joseph Murphy",5,"","0"
"RQFP01OGJVVVB","Amandeep Singh Mallan","
  Excellent book. The insights in it will definitely help anyone to stay positive daily. The reason i gave this one 5 stars is because i followed the tips as mentioned in this book and the results that i experienced were profound. It definitely holds a position in my ""must read in a lifetime"" titles. It is indeed a life transforming book. Will definitely recommend anyone who hasn't read it to read asap.😊
","Reviewed in India on 7 February 2018","Life Transforming Read",5,"","0"
"R1DT8DX3M0977F","Tangytales","
  Amazing book, moreover, I have practiced the principles in this book, and have seen tremendous positive results.In my view, every person should read this book!
","Reviewed in India on 24 June 2020","A Must Read!",5,"","0"
"R3ADOZXGSSUGCL","Akash Aggarwal","
  I bought this book because of its popularity. And it doesn't match its fame in any way. The author starts with explaining about conscious and subconscious mind and all he does is keep repeating the same thing over n over n over again. It was okay at the start, but just got into preaching mode with unscientific methods, as if all logic fails. Totally not worth the buy :/ disappointed
","Reviewed in India on 4 July 2019","Don't buy it!!",1,"","1"
"R1N67LMAXAOPD5","pancharatnam sai","
  I don't know how real the book is, but reading this book really brought positiveness in my behaviour and mind. I went super anxious to super calm after reading this one. Try to follow the principles given in the book.
","Reviewed in India on 15 March 2019","Worth reading",4,"","0"
"R1S0XCFHFESAU3","Ankit Kumar Gautam","
  Book provide lots of knowledge about our subconscious mind & this book really changed my thinking pattern..i will recommend everyone to read it.. atleast once
","Reviewed in India on 4 October 2019","provide lots of knowledge about subconscious mind &  really changed my pattern of thinking ..",5,"","0"
"R3LHW1WDLHCM6J","Aditya Ladikar","
  Everyone should read it. Because it explains about the marvelous power of our subconscious mind. It says that our subconscious mind have infinite intelligence . And some facts are also mentioned about how people solved their various problems.  Our subconscious mind knows solution of all the problems we face on our life.
","Reviewed in India on 31 May 2019","Too much helpful.",5,"","0"
"R23H2WXQ3HIGU7","Prashant Mahajan","
  Again...!! This book is about your subconscious mind (the शक्तिमान of our life) and how you can use your subconscious mind to make your life better, healthy and to achieve your dreams from every aspects of your life like health, wealth, living...!!So must read book from my side...!!
","Reviewed in India on 17 June 2019","How to train your dragon....!!!",5,"","0"
"R2NR4J58JF2T8L","Sriram","
  One same line in each n every page with different letters... Such a ridiculous book ...if u follow this you will start believing that doctors are useless, you can cure urself by subconscious mind.
","Reviewed in India on 17 June 2019","Totally illogical book",1,"","1"
"R2EYMB69GDOEE2","Rimsy pal","
  This book has repeated the same points throughout the book. Once you read chapter one. U don't need to read another one. Though I wasted my time reading the whole book. All the chapters contains the same thing nothing new.
","Reviewed in India on 25 March 2020","Repeated points",1,"","0"
"RXC6YEEYVFYC5","Amazon Customer","
  one of the best i have read on a right time. i was losing my hope and felt my originality is gone and once i started reading this book self realized when i went wrong . the way of thinking is changed drastically and i am very positive nowlove the Author . Must read book
","Reviewed in India on 12 October 2018","Self realization",5,"","0"
"R3S5HOT7GOR7ZV","samuelF","
  Need to trust more on your instinct and needed to really believe MORE if you really want it to happen... GREAT BOOK>>> NOT ONLY FOR READING, you know what i MEANT
","Reviewed in India on 31 January 2019","START TO BELIVE IN YOUR INSTINCT.... NEED BACK DOWN",5,"","0"
"R2LKPM3WKLPD7M","RK","
  Amazing book that bringsforth beautiful ways to transform oneself using the power of subconscious mind. The examples discussed in the book are full of inspiration.
","Reviewed in India on 2 February 2019","Worth buying!",5,"","0"
"R3MQ8W749VLZF7","TP","
  What a book. It changes your thinking process. One who have negative thoughts going in mind and thinks he cannot do something, must read this book. It helpede, hopefully it will help others too.
","Reviewed in India on 26 February 2019","Must read!!!",5,"","0"
"R2TR0260DDKQTM","Amazon Customer","
  I have red this book completely, i found personally this book is very unique and effective when u study this book in morning time and apply the principles mention on it everyday, this book might be bring change in your life...i recommended to study this book for those who are in stage of struggle in their life
","Reviewed in India on 2 September 2020","Recommended to everyone to study and feel this book... it's worthy to buy and read it",5,"","0"
"R1ZX4NW6KE73UA","triveni","
  It's a life changing book....It's a God sent book..I always feel that my mind is my big enemy....after reading it my perception towards life has changed....you can keep this book with you as a weapon through your life and can read it re  read it any number of times you want....
","Reviewed in India on 9 September 2018","Life changing book",5,"","0"
"R3M88OOQPRN3BY","NAGHMA SULTANA","
  the book is really amazing as the words in the book are simple and clear and good for understanding it's all about subconscious mind but the author has made great effort to put a bunch of examples so everyone can relate it with it and use their ability to fulfill your desires on your own terms.Must read this book it will be of great help
","Reviewed in India on 4 June 2020","MUST READ!!!",4,"https://images-na.ssl-images-amazon.com/images/I/61STmYE0vCL.jpg
https://images-na.ssl-images-amazon.com/images/I/61waT9N3RPL.jpg","0"
"R3DK3CC2NRZGL5","Shalini","
  Absolutely superb book !! Gives you a complete insight of what our mind os capable of & how you can win over every situation. It's a must read for everyone !!
","Reviewed in India on 16 October 2018","Superb Book",5,"","0"
"R33ZDXSF6PGC7I","Abinaya","
  Such a worthy buy....much useful to me personally....I would recommend to all who are looking for a positive change in all actions of yours and ending in creating a positive environment around yourselves and for others.
","Reviewed in India on 3 July 2019","Must buy for positivity",5,"","0"
"R1P6CQETV7UP75","kanmani preethi","
  One of the best books that I have read till now... life changing and mind changing if u can understand and implement dis ur lyf il be sooo easy and il feel so light ...in tamil one saying is der “ENNAM POLA VALKAI” this book insist on dis phrase on a more datailed way
","Reviewed in India on 15 February 2019","A must read mind trainer",5,"","0"
"RT0W7VJZ1OYVC","Divya","
  When you come to know about law of attraction. Sometimes you may not able to believe it.which works 100 percent. This was my first life changing book .It helped me to understand the working of subconscious mind and how to use it.
","Reviewed in India on 10 November 2018","Helps to learn the working power of mind",5,"","0"
"RUVZ4Z45KXGDD","Chandra Mouli","
  It has made me aware of the enormously faculty we have to use our full capacity of our mind to do so many good things to become much better to start living and seeing ourselves capable of accomplishing what ever you set your mind to be or do. I would recommend this book to everyone. I rate this book as excellent to me is an awakening!
","Reviewed in India on 9 April 2019","Awesome Book",4,"","0"
"R19X8XLTC5HORB","Piyush Pathak","
  repetitive stories of unreasonable miracle and unrealistically quoted from the Bible! seems more a proselytizing book than a motivating one! not recommended to anyone, especially in India! I believe our basic value systems can provide much more useful insights than this useless, improperly written crap, disguised as a bestseller under
","Reviewed in India on 6 June 2019","Not at all useful! misguiding",1,"","0"
"R3JGEXCFRB2VY2","Avinash Nath","
  The book changed my life, past few years were rough but after reading this book all I have received is only success. I wish I could see Mr Murphy and say thank you in-person. It's a book of gold ! Go for it and change your life.
","Reviewed in India on 11 February 2019","Game changer!",5,"","0"
"RBGJM84LDEXHH","anita","
  It's a great book which helps in controlling your mind and overcoming any kind of bad habits. Perfect book for all the problems in your life. It's been 3 months that I bought and today I completed reading it definitely it will bring change in your life. The quality of pages is also good.. Worth to money which you pay.
","Reviewed in India on 24 May 2020","Excellent Book",5,"https://images-na.ssl-images-amazon.com/images/I/816sTyq7-gL.jpg","0"
"R2YUSSUWLEJZX1","Anubhav Pande","
  Some real piece of crap. Wonder what was I thinking when I ordered it.
","Reviewed in India on 14 November 2018","Pathetic",1,"","1"
"R1RSUW4R4JL6Z8","Anindita k","
  I liked the book. It explains everything with examples. Easier to understand and practice manifestation or visualisation. I recommend this book to everyone.
","Reviewed in India on 7 August 2020","Awesome",5,"","0"
"R2WV465CXZ79GE","Anjali Sharma (@reading_for_sanity )","
  Tells about the power of your subconscious mind and how to apply it to change your life. Best work of Dr. Joseph Murphy. Very famous classic, must read!
","Reviewed in India on 9 July 2020","Must Read!",4,"https://images-na.ssl-images-amazon.com/images/I/71im4GBquaL.jpg","0"
"R3V2S6CPFUMNAH","Jaswant Singh Rajpurohit","
  This book is amazing. It change my life totally. Basically this book tells about how to control subconscious mind and how subconscious mind control our life.It tell us how you can achieve what you want in your life just by control our habitual thinking.According to me it is the best book.
","Reviewed in India on 19 July 2019","Best book i ever read.",5,"https://images-na.ssl-images-amazon.com/images/I/71NPR+-u8yL.jpg
https://images-na.ssl-images-amazon.com/images/I/71aUgDre3jL.jpg","0"
"R3S559YCL60KY2","Poonam Gaur","
  No idea why people buy this book. I bought this after reading the reviews but this book is a waste of money. Just stop reading it. The same thing is written in every single chapter. Learn from the author how to write long paragraphs.in this book author only write Verses of BIBLE.regret of buying this.
","Reviewed in India on 10 February 2021","Not a book",1,"","0"
"R1U6I6V6X3L0R2","Prinjel Dsouza","
  This book is just awesome. I did heard a lot about this book but was not sure about reading anything from self help section. And just then I saw this book on sale and got a copy for myself. Trust me this is the best one I have had my hands on. It has really helped me put my mind straight and work towards what I want.
","Reviewed in India on 13 May 2019","A wonderful book to have",5,"","0"
"R1GRBZA5LXBE7F","prashant","
  Awesome book. Thanks to the author. It helps you to change your belief system. Only one thing which changed within me after having this beautiful Book is my belief system. I started to communicate positively with myself.
","Reviewed in India on 3 December 2019","Most awesome piece of motivation",5,"","0"
"R1EM1LHNQLJWJN","Anuj","
  Useless book, don't waste your time and money over it
","Reviewed in India on 14 October 2018","Useless",1,"","1"
"R30HDND0MVCXLQ","Agrapujya Dash","
  The Books is really a great book it teaches how to use your subconscious mind Powers. It was really helpful for those who are studying or trying to do something different.
","Reviewed in India on 2 November 2019","Book is awesome",5,"","0"
"R1XY6L1SJD2RD3","Rashmi Verma","
  The book reveals many secrets and facts about how our life works how every thought we think shapes our lives, the working of our subconscious..and how we can change our reality with shift in preseption..I go back to the book again and again to grab it's wisdom..
","Reviewed in India on 30 July 2019","Must buy to understand yourself..",5,"","0"
"RPJXKHUOC29NR","Amazon Customer","
  This book had always been hype and so brought this one. Amazing way. Starting chapters are based on psychology of human mind and then followed by ways you can attract things. Reading it once won't help. You have to read it again to retain everything. All in all must read book
","Reviewed in India on 22 December 2020","Must read",5,"","0"
"R2DW028KXPHW8O","Roopsi ","
  An amazing book for those who really want to change themselves. I love this book, each and every line is worthy to be red. Grateful to Dr. Joseph Murphy..
","Reviewed in India on 1 February 2021","Loved it. Amazing book! 🙏",5,"https://images-na.ssl-images-amazon.com/images/I/C1+K0N8xSJS.jpg","0"
"RCVOV1YW6U1DC","Amazon Customer","
  I have only read the first four chapters of this book. Even before the completion of this book, it is giving me desirable results and knowledge. I can confidently say thatthis book is a must read for people who want to know about their subconscious mind and how to use it.
","Reviewed in India on 3 January 2018","Must read for people who want to know about their subconscious mind and how to use it.",5,"","1"
"R1QLZRQ5NKBX0P","Himanshu","
  This books tells us how great people follow and do things just by activation of their subconscious mind.Basically we all heard about 21 days tricks and it's kind of like that.I will remind The Autobiography Of A Yogi it's much more better than this.
","Reviewed in India on 27 May 2020","Again a good fictious book.",5,"","0"
"R2XI9T5SWVN99O","Saurabh KV","
  Things are not narrated in details. Sometimes it's just revolving around the same things but not talking about the ways that how should we make something to work in practical life. Not passionate read.
","Reviewed in India on 14 March 2019","Not so good",3,"","0"
"R3OS2U26YCENL","Abhishek Singh","
  All good and bad is due to acceptance by your conscious mind and conscious mind in turns make subconscious to believe that good or bad will happen. Think good,health, prosperous and rich and be what you think
","Reviewed in India on 24 July 2017","Myth about bad omens broken, all is in thinking",5,"","1"
"R2FNSY30B72QKI","Hema Chandra","
  The message is clear.Think positive and good and you will get good.Think evil and you will get the same.Good thoughts leads to healthy mind.
","Reviewed in India on 29 July 2016","Think positive and good and you will get good",5,"","1"
"R1FBL6YKNGD5SP","Aritri C.","
  This book can change your life if you seriuosly practice whatever is written in this book. read again and again. You will be amazed by the fact that how you can change your life with the power of your subconscious mind.
","Reviewed in India on 23 June 2018","life changer",5,"","0"
"R2XX9K5FOPB8IV","Bapi Saha","
   Incredible book I have ever seen . Very scientific and inspirational book it is , i think . And thanks amazon for fast delivery .
","Reviewed in India on 14 February 2019","Amazing book",5,"","1"
"R1314ER4DFM4W0","rifa","
  A nice motivational book that gives many methods to think positively in life n proceed knowing that u hav a spiritual power within u that connects u with Almighty who is the best planner.
","Reviewed in India on 10 October 2019","its a book u can spend on.",4,"","0"
"R1JRC2LLPYB78S","Abinaya Manoharan","
  Our life changes according to our character.Character changes according to habit.Habit changes according to our thoughts.Our thoughts decided by your subconscious mind.This book speaks about how our subconscious mind works in every situation and guide us to train our mind.
","Reviewed in India on 26 July 2020","Worth to buy",5,"","0"
"RJ2JLU0624XUR","Shivam Singh","
  The whole book focuses on developing a clear state of mind that you have a subconscious mind which is a vast pool of infinite intelligence. It can help you attain anything if you acknowledge the presence of it and believed in it's reality . Just feed positive thoughts to your mind and the result will be definite fruitful .
","Reviewed in India on 30 October 2019","Elevate your Subconscious",5,"","0"
"R9F9TJ25MMDTU","Maruata","
  This book is full of real life adventure. It guides me how I have to sucess...and I really got success for everything.
","Reviewed in India on 11 February 2021","Superb",5,"","0"
"R1J7ENUVE4YSKH","Omar","
  Ease to understand language and practically connected ideas worth adopting in our day to day life...this book explains the complexities of human mind psychology with so comfort and ease that know one but only the master of such field can let others understand
","Reviewed in India on 5 March 2019","Worth every penny",5,"","0"
"R2RVZWN7FO5ILT","Zonko","
  Unscientific! Repetitive! Illogical!
","Reviewed in India on 24 November 2018","Religious mumbo jumbo",1,"","1"
"R3T5HJ1KE285QM","Amazon Customer","
  Its Such an amazing experience. The book will let You know more about yourself which we seeing all the way but not thinking about it. We know we are wrong sometimes but don't know how to fix it, well this book will open the closed doors. So we can find happiness, if we really want to be happy, is up to us.
","Reviewed in India on 29 October 2018","We all Have a ""MIND PALACE""",5,"","0"
"R1O0TRJ9PI6GGF","Girish Pareek","
  This book is wonderful, read at least once. The thing that bothered me a lot was that most of the stories and people mentioned in this book are from The Bible it means that one should possess a little knowledge about The Bible before start reading this book.
","Reviewed in India on 18 July 2020","Wonderful book with lots of examples and analysis.",4,"","0"
"R2O1OGB1W15HNR","Ajay Singh Rajput","
  Really really amazing book. One thing i didn't like was the repetition of same thing again and again and again....... I think this book could have been ended in just 50-80 pages only with the same important content. Anyways, it helped me to change my thinking ability and the way of seeing certain things.
","Reviewed in India on 6 March 2021","Must read book",4,"","0"
"R1G7N9ZRH9QE4","Manoj Kumar Naik","
  You don't know what you can achieve just knowing the power of your subconscious mind. I'm writing this review because I have achieved that goal really in my life. Don't just read it, follow the instructions and life will start gift you.
","Reviewed in India on 18 May 2020","You don't know what can you achieve",5,"","0"
"R3H4N4KU9FHB7H","Subhajit Biswas","
  I have bought this book on the base of rating from Amazon customer reviews.I am glad that amazon has not disappointed me.Seriously this is a book which can change your life by use the technic effectively on your subconscious mind.So don't late to read it ❤
","Reviewed in India on 22 June 2020","A life changing book",5,"","0"
"R15R55W9SO5FDQ","Thangkholun","
  It contains a numerous no.s of vocab,aware of how our conscious and subconscious mind works,how to understand our thinking,we are more than we think we are. If  there's anyone preparaing for ssc CGL or any competitive exam I hope this helps in reading comprehension,Vocab,And in personal life too...Last but not the least Thank you Amazon.in and Dr. Joseph Murphy 😊😊😊
","Reviewed in India on 22 April 2019","How it helps me",5,"https://images-na.ssl-images-amazon.com/images/I/7107K-K1R9L.jpg
https://images-na.ssl-images-amazon.com/images/I/71zMVuo+qIL.jpg","0"
"R3BYGRCYNLJBRS","Dr. Buddhadeb Ghosh","
  Not upto the mark. There are many good books on the topic in Indian epics and also written by many during 20th century.
","Reviewed in India on 27 December 2019","Power of Subconcious Mind",3,"","0"
"R2ZX6P2ROCEB9E","Soumadeep Dutta","
  It is a great book to with reading if you have just started reading books for self development. Extremely positive book. It tells us how to use our subconscious mind in every aspect our life .Sends positive thoughts for every problem thereby providing key to daily life problems. A must read.
","Reviewed in India on 7 March 2019","Positively enlightening book",4,"","0"
"R2QWTIYVSEP3E4","Pragun Sahni","
  I am really happy that I read this book. I am a very negative person but after reading this book I was able to bring the change in me that was required. This book has really helped me to see the world from a different perspective and has made me believe that if think you can.
","Reviewed in India on 17 January 2021","It's life changing",5,"","0"
"R3CFHFDXCVBUJA","Mr. sherif","
  This book made me to believe in my self and changed me as a positive thinking man. I wondered alot about subconscious mind after reading this great book. May be little bit repeated contents, even though it is great.
","Reviewed in India on 17 October 2020","Positivity, good thinking, great confidence will be the result",4,"","0"
"R36IABVRLZGUG5","Vignesh","
  One of the best books thay I came across. It's like a Bible for me, teaches many life lessons and how the Infinite Intelligence works. I'll re-read the book whenever I get time. Quality of the book was also very good.
","Reviewed in India on 11 August 2018","Best Self-Help Book",5,"","0"
"R1DW2E7H00F67K","mrinalini","
  All the contents were inspiring every time adding hopes to already lost situations or guiding us to overcome the rear of failureHowever I have rated it as 4 because after few chapters ..the contents got repititive and predictable.This book I recommend to all specially the lost minds or souls !
","Reviewed in India on 27 December 2018","Inspiring snd motivational",4,"","0"
"R4TWT5O3UUZZL","Anony","
  An amazing book to read and A must possessed book to all those people who are feel demotivated, frustrated and express anxiety or fear. This book solves all the problems just by reading the book itself and you yourself will practice solving your problems subconsciously.The book indefinately trains your subconscious with the law of life. Although the concepts are repeated but reading the book with focus and practicing honestly gives you results.
","Reviewed in India on 14 December 2018","The magical silence of the subconscious",5,"","0"
"R2CIH5K7R0TG3O","Srikrishnan H","
  One among the best books that I ever come across. A must read book for people of all ages. Hope you will buy and read. The author with his explanation and cited examples shows us what we can achieve and how to achieve as well.
","Reviewed in India on 30 June 2019","The Power of Your Subconscious Mind",5,"","0"
"R285YF931SYQBH","kcavinash","
  I felt the book to be away from any practical use. more of a fantasy. does not explain how things work based only on positive thinking. many unexplained things.
","Reviewed in India on 15 July 2019","More a fantasy than real",1,"","1"
"R15P57G2PPYCMZ","prasanth.r","
  The power of your subconcious mind is the one book i treasure in my collections,a path breaking book which is still relevant and most productive even decades after it's first publication,joseph murphy seamless writing in simple language makes it more interesting as well as makes u hooked to the pages,over all an excellent book which should be in every person's gallery who seeks healthy mind and body...
","Reviewed in India on 27 March 2019","A life changing book",5,"https://images-na.ssl-images-amazon.com/images/I/71Uv0bkTs5L.jpg
https://images-na.ssl-images-amazon.com/images/I/71hi1QYGoAL.jpg
https://images-na.ssl-images-amazon.com/images/I/71iGuyUcHEL.jpg","0"
"R357UYWLO69RNE","Tara","
  Good book to read. Highly recommended. Too good. A must read. Clears your thoughts from all negative emotions and feelings
","Reviewed in India on 1 July 2020","Good",5,"","0"
"R3BRKEV7U4G8LE","JPP","
  At the beginning I was confused about the text but after reading few chapters I learned the actual way of prayer and it's power in our daily lives.Do give a read and practice the prayer;life will change itself.
","Reviewed in India on 8 January 2019","The book has the power to change our lives.",5,"","0"
"R1MU05AOS0ULY7","Dipsikha D.","
  One of the best book you can find to help yourself stay focused and achieve anything and almost everything (if you believe in it).You'll surely find various useful ways to nurture your mind and soul to keep yourself positive in any situation after completing this book.
","Reviewed in India on 28 July 2020","Don't think twice to buy if you want an answer of 'how' from yourself",5,"","0"
"R1UVZ0QOQPSQ4G","Sunita s.","
  received the book as it is as shown, there are some writing error or mistake,I attached a photo you can read the second last line ,the errors are very little like 'to'-'jo', but it should be mentioned otherwise it's good go for it, doesn't make that much difference,I got it for 277
","Reviewed in India on 20 October 2020","COVER CAME AS SHOWN IN PICTURE+ FEW SPELLING ERROR/MISTAKE",5,"https://images-na.ssl-images-amazon.com/images/I/81W6FVB4X6L.jpg
https://images-na.ssl-images-amazon.com/images/I/81xHyoeQEaL.jpg","0"
"R1NO17JTSAMYEI","Chandrikaben Prajapati ","
  It's great help you to understand, power for constructive idea. Positive and believe in yourself that's plus point . Create constructive ideas which lead yourself more happy and joyful in your life.
","Reviewed in India on 28 December 2019","Thnaks for writing",5,"","0"
"R1BHZSUDE6IE1O","Priyabrat Saikia","
  Its my first review on amazon even though i brought many things,On the first day of reading the book ""The Power of your subconscious Mind"" of which i so far completed two chapters of it and my way of thinking changed, i can now understand about my subconscious mind. Thanks to Dr. Joseph Murphy and amazon.inI ordered 3 books, one for myself, one for my sister, one for my brother & sister-in-law.
","Reviewed in India on 22 April 2019","Have it, Read it, change your life permanently.",5,"https://images-na.ssl-images-amazon.com/images/I/81MePocBmHL.jpg","0"
"R2SBUWXI6FBD23","Smita","
  It's such a nice book. We all know about our subconscious mind and may have realised it's powers also but after reading this book everyone will have a new perspective about the amazing powers of our subconscious mind.
","Reviewed in India on 8 March 2019","Excellent book to boost your low self esteem.",5,"","0"
"R1GPYDGXC8LPVM","Priya chowdary","
  As a beginner in reading books, This book has literally changed the way of my thinking. I started applying the tips to make use of my subconscious mind towards positivity. I believe in god that is my subconscious mind  and now I know how to live life...A book can change your life. So,it does mine.
","Reviewed in India on 16 May 2020","Masterpiece : I recommend everyone to read it atleast once in their life.",5,"","0"
"R6P8GMZB3ZYDD","Raks","
  Inspires to use the hidden power everyone has. Think positive and always believe in the infinite power guiding you all the time. Love Peace
","Reviewed in India on 2 August 2020","Life renewing read",5,"","0"
"R2RVS3265NR9W4","Kiran ujwal","
  Super book and more interesting u can earn self confidence with this book. While u reading this book lots of your mistakes come to your mind and you will realize what is happened what is the reason behind that.
","Reviewed in India on 14 March 2019","One of the best book",5,"","0"
"R1CEHDPQA95BOP","Keshav agarwal","
  It is a non logical book .According to this book if anyone think about something for a long time with a belief that he would  achieve his goals without any effort and he would achieve it by the power of his subconcious mind .
","Reviewed in India on 23 September 2020","Dont buy this book at all It is a waste of money",1,"","1"
"R2S3DNY06HC2U9","Vaibhav Sharma","
  This books cover the fundamental idea of what and why things happens in anyones life (because of their own thoughts) & how he/she can change it. If a person truly beleives in the basic idea of this book, then he/she can miraculously change his/her life. The book is also relatable with the concept of ""The Law of Attraction"". For sure, a must read book.
","Reviewed in India on 6 November 2019","A MUST READ BOOK!",5,"https://images-na.ssl-images-amazon.com/images/I/61SRK3Y1CXL.jpg","0"
"R7J63EVMCJ1UF","Praveen","
  This book is a must read for all Indians those are living in superstition and orthodox, see here that how this universe actually work.  Tried the ideas on myself and found correct word to word.
","Reviewed in India on 30 November 2018","Feed your mind with positive ideas",5,"","1"
"RIULA9GAFAZOV","Deepa Kondejkar","
  If you really want to learn how to deal with your problems you must read this book. And only reading would not be enough, learn the tricks and apply them to improve yourself. It teaches you how to heal yourself and overcome hurdels that come in life.
","Reviewed in India on 16 October 2018","Best self-help book",5,"","0"
"RUEVHG3SQ4NLG","Aryan Kumar","
  The author wants to tell something hypothetical about working of subconscious mind. And repeating the same thing again and again. After studying a 20 pages you will definitely eagar to slap the author about his senseless stuff. This is a deadly experience.
","Reviewed in India on 9 May 2019","Repeating the same thing",1,"","0"
